Cust_Id,City,age,MonthlyIncome,MinBal,MaxBal,Age with Bank
74115,Nashik,63,82323,40750,69942,7
74116,Nashik,47,68890,38603,44547,8
74117,Pune,62,85547,46639,41547,7
74118,Mumbai,61,65417,32801,46746,7
74119,Aurangabad,45,66603,37151,50642,5
74120,Kolhapur,48,78823,37179,64122,5
74121,Kolhapur,54,66321,34350,42532,5
74122,Aurangabad,51,70640,46937,49080,6
74123,Aurangabad,63,73393,34747,65116,6
74124,Kolhapur,65,92723,42997,68393,5
74125,Nashik,64,74719,49007,53196,8
74126,Pune,55,98255,43871,50452,5
74127,Mumbai,48,95479,42604,59573,5
74128,Aurangabad,49,67132,39708,60706,6
74129,Kolhapur,45,72500,39085,53608,8
74130,Kolhapur,48,87288,42206,64280,5
74131,Aurangabad,52,91977,35768,47929,6
74132,Aurangabad,62,98178,38137,59546,6
74133,Kolhapur,65,81729,41443,54146,7
74134,Mumbai,54,86637,47879,59547,8
74135,Pune,54,96003,43847,41188,5
74136,Mumbai,55,85984,47486,50837,6
74137,Mumbai,64,72510,41721,42443,6
74138,Nashik,60,78616,43233,54305,5
74139,Nashik,63,96879,37888,50279,5
74140,Nashik,63,90842,37034,54321,6
74141,Pune,50,97490,45312,44888,8
74142,Mumbai,54,73339,46530,61150,8
74143,Aurangabad,51,70995,42824,60169,5
74144,Kolhapur,58,72873,48229,40317,5
74145,Kolhapur,62,91112,42554,66901,8
74146,Aurangabad,65,86810,40407,63245,5
74147,Aurangabad,58,96630,47477,43891,8
74148,Kolhapur,63,83223,43527,65739,5
74149,Solapur,50,94910,41203,63928,7
74150,Mumbai,48,90794,32614,57616,8
74151,Pune,64,77473,42361,64580,5
74152,Mumbai,56,99516,36323,66574,8
74153,Mumbai,59,71421,38680,64872,5
74154,Nashik,51,96755,45669,65744,6
74155,Nashik,47,89569,36442,69600,5
74156,Nashik,56,84665,44897,54244,6
74157,Pune,48,82978,49418,47414,8
74158,Mumbai,54,68906,40129,68933,8
74159,Mumbai,64,97361,39865,47607,6
74160,Pune,50,69178,35181,54117,8
74161,Mumbai,53,96984,41609,57883,7
74162,Mumbai,58,68631,37359,69196,6
74163,Nashik,48,90284,33102,41652,8
74164,Nashik,45,95935,46179,49119,7
74165,Nashik,62,83097,35267,55443,8
74166,Pune,50,74288,38531,52199,8
74167,Mumbai,57,78469,40400,68590,6
74168,Mumbai,55,95242,44651,63874,6
74169,Nashik,51,97493,45430,60067,7
74170,Nashik,45,87880,44622,45078,7
74171,Nashik,56,71389,38810,47716,6
74172,Pune,60,74820,42894,61738,7
74173,Mumbai,57,87601,38819,66706,5
74174,Aurangabad,59,94532,39782,40928,7
74175,Kolhapur,48,75105,44152,44846,8
74176,Kolhapur,45,86462,41433,62187,6
74177,Aurangabad,59,73294,40578,45206,8
74178,Aurangabad,63,92356,37288,42487,7
74179,Kolhapur,54,98053,43569,43423,6
74180,Solapur,61,77757,46563,49802,5
74181,Mumbai,62,95388,41513,47290,7
74182,Kolhapur,56,93470,48603,52107,6
74183,Aurangabad,52,76981,39834,49973,5
74184,Aurangabad,57,86284,48575,67173,8
74185,Kolhapur,47,80199,46741,64760,6
74186,Solapur,65,79961,36678,42502,7
74187,Mumbai,50,72683,49923,47255,8
74188,Pune,56,78108,37173,59570,6
74189,Mumbai,55,76322,38482,40337,7
74190,Mumbai,65,71953,44720,43172,7
74191,Nashik,55,82833,44197,50764,8
74192,Nashik,59,89750,39008,46573,6
74193,Nashik,56,69752,49116,52663,5
74194,Pune,48,68500,42040,50197,7
74195,Mumbai,52,83058,33672,69041,7
74196,Mumbai,52,97504,39422,67377,8
74197,Pune,51,85397,31774,45987,7
74198,Mumbai,60,67222,31919,63034,5
74199,Mumbai,49,83868,43338,45212,7
74200,Nashik,52,66495,38876,40897,5
74201,Nashik,52,96617,49278,45194,5
74202,Nashik,50,87109,34739,58638,6
74203,Nashik,52,97534,48458,48284,7
74204,Pune,50,88990,42499,59155,7
74205,Mumbai,52,94325,42418,62522,8
74206,Aurangabad,61,71545,32529,41275,5
74207,Kolhapur,49,72130,47213,63828,8
74208,Kolhapur,54,75124,34025,48530,5
74209,Aurangabad,53,65472,49962,43334,6
74210,Aurangabad,59,98464,48576,47545,6
74211,Kolhapur,57,77198,33999,57726,7
74212,Nashik,56,66166,38839,47164,5
74213,Pune,60,91367,46251,54826,8
74214,Mumbai,57,90296,36813,40925,6
74215,Aurangabad,57,70509,49105,54973,5
74216,Kolhapur,58,76851,43031,62633,7
74217,Kolhapur,52,78983,41570,46089,5
74218,Aurangabad,61,80967,49511,61186,6
74219,Aurangabad,45,75779,47702,47621,5
74220,Kolhapur,51,94160,36313,60805,8
74221,Mumbai,54,89054,30044,65788,6
74222,Pune,52,77986,45860,65867,5
74223,Mumbai,55,91969,44783,63387,7
74224,Mumbai,48,72222,39864,67538,6
74225,Nashik,64,68807,35869,68986,7
74226,Nashik,62,77671,35038,41573,8
74227,Nashik,62,90074,39948,42803,6
74228,Pune,48,66231,44076,59360,8
74229,Mumbai,57,66358,42284,40317,8
74230,Aurangabad,54,65305,31358,66279,6
74231,Kolhapur,49,76859,48278,58198,5
74232,Kolhapur,58,83948,49748,55218,6
74233,Aurangabad,63,94691,42265,41302,7
74234,Aurangabad,59,91024,39550,45092,5
74235,Kolhapur,62,65057,40197,64331,6
74236,Solapur,51,91941,36356,58376,6
74237,Mumbai,60,75345,36457,55991,7
74238,Pune,47,75320,41811,66183,7
74239,Mumbai,56,83791,38907,61502,6
74240,Mumbai,46,66368,43884,43343,6
74241,Nashik,60,93396,47373,42513,5
74242,Nashik,56,80006,49422,44050,8
74243,Nashik,64,77263,33461,47944,8
74244,Pune,63,93952,47581,52911,6
74245,Mumbai,50,89631,43052,47050,5
74246,Mumbai,48,91609,49238,44171,8
74247,Pune,64,68364,42448,64061,7
74248,Mumbai,56,92721,43609,49844,6
74249,Mumbai,50,96301,43027,66180,8
74250,Nashik,52,91299,45598,52044,5
74251,Nashik,46,91837,34255,52068,7
74252,Nashik,65,65516,33131,47590,8
74253,Pune,54,87041,49236,69578,6
74254,Mumbai,55,77501,36789,45192,7
74255,Mumbai,50,83010,36423,59758,5
74256,Nashik,59,99247,37498,51305,8
74257,Nashik,59,71141,44588,48205,8
74258,Nashik,45,92132,37011,58676,8
74259,Pune,59,94479,49632,58655,6
74260,Mumbai,51,65953,39438,42744,6
74261,Aurangabad,64,74222,38004,55640,6
74262,Kolhapur,64,65415,36865,52695,5
74263,Kolhapur,53,69581,32064,69790,5
74264,Aurangabad,49,74920,34001,48042,8
74265,Aurangabad,51,81876,41093,45656,6
74266,Kolhapur,65,74850,47933,51772,6
74267,Solapur,54,82848,43420,43699,6
74268,Mumbai,55,86383,48706,65209,5
74269,Kolhapur,59,80972,45172,51346,5
74270,Aurangabad,46,65726,37648,45026,8
74271,Aurangabad,56,78644,45599,52082,8
74272,Kolhapur,57,77227,36868,50409,8
74273,Solapur,58,75383,36553,42616,6
74274,Mumbai,48,73063,44956,66930,7
74275,Pune,53,70079,40138,65370,5
74276,Mumbai,63,65861,30785,63183,5
74277,Mumbai,45,70566,48405,61221,8
74278,Nashik,59,81858,33739,41283,6
74279,Nashik,62,77246,38446,53130,7
74280,Nashik,51,76492,48259,56432,5
74281,Pune,54,76910,37860,40726,5
74282,Mumbai,65,74024,46985,64703,5
74283,Mumbai,65,87440,49887,56923,7
74284,Pune,53,96408,45653,56088,6
74285,Mumbai,53,94199,42796,50039,5
74286,Mumbai,52,65529,43905,69720,5
74287,Nashik,53,74800,42974,51232,7
74288,Nashik,49,95789,35105,60757,8
74289,Nashik,60,78514,36959,68050,6
74290,Nashik,47,75216,44185,66791,7
74291,Pune,65,90708,30806,62570,5
74292,Mumbai,63,86421,48540,46146,5
74293,Aurangabad,49,69828,31209,58911,8
74294,Kolhapur,61,90621,38203,45489,8
74295,Kolhapur,51,68072,30676,42657,7
74296,Aurangabad,65,77091,41194,66804,5
74297,Aurangabad,51,81037,43847,54095,7
74298,Kolhapur,56,99432,45083,60143,5
74299,Nashik,58,67499,46417,55683,7
74300,Pune,45,82440,42146,52798,7
74301,Mumbai,58,74362,39808,63130,5
74302,Aurangabad,45,83980,44534,62677,7
74303,Kolhapur,50,67657,49338,61032,6
74304,Kolhapur,56,99551,34278,40991,5
74305,Aurangabad,60,80307,33444,53720,7
74306,Aurangabad,50,71991,44886,65218,6
74307,Kolhapur,47,79438,31390,54156,5
74308,Mumbai,60,74657,43263,59711,6
74309,Pune,57,81544,38830,42681,7
74310,Mumbai,52,69957,34938,62177,6
74311,Mumbai,62,66756,45696,63804,5
74312,Nashik,50,81899,38962,41595,6
74313,Nashik,55,93574,45519,67276,6
74314,Nashik,48,91254,43865,44885,6
74315,Pune,46,78825,30926,58563,5
74316,Mumbai,48,84306,44251,47714,6
74317,Aurangabad,55,77149,41189,54558,8
74318,Kolhapur,63,81604,32818,42396,7
74319,Kolhapur,60,77959,49130,44485,7
74320,Aurangabad,58,88077,40241,69841,7
74321,Aurangabad,49,74804,30771,62428,7
74322,Kolhapur,55,95097,46132,65023,7
74323,Solapur,61,74824,43320,59303,6
74324,Mumbai,65,99710,33505,44854,6
74325,Pune,51,98605,30807,41500,7
74326,Mumbai,49,91594,43895,62246,8
74327,Mumbai,57,96096,42934,51180,5
74328,Nashik,58,67894,35351,45009,8
74329,Nashik,54,77295,31854,53675,6
74330,Nashik,54,87908,47650,61558,5
74331,Pune,52,78567,44825,65719,5
74332,Mumbai,56,95258,37249,57156,7
74333,Mumbai,58,76331,33617,48445,7
74334,Pune,57,91501,37608,60034,8
74335,Mumbai,52,78731,33306,44097,8
74336,Mumbai,57,74522,45882,52255,7
74337,Nashik,60,72505,41616,68946,7
74338,Nashik,57,97766,47501,44856,5
74339,Nashik,61,83985,41316,48250,8
74340,Pune,56,88180,44539,54419,7
74341,Mumbai,65,67866,38414,51574,8
74342,Mumbai,62,84572,44530,67463,8
74343,Nashik,61,74619,40219,43530,8
74344,Nashik,55,84715,38968,62016,5
74345,Nashik,65,98286,37051,68917,8
74346,Pune,61,83361,36090,67181,5
74347,Mumbai,55,85336,41085,61134,7
74348,Aurangabad,60,68921,31817,55601,6
74349,Kolhapur,63,87681,30469,63439,8
74350,Kolhapur,47,84262,41476,58109,6
74351,Aurangabad,54,86609,33189,52817,7
74352,Aurangabad,61,89476,48855,46359,7
74353,Kolhapur,59,97427,41930,50915,6
74354,Solapur,46,75968,43190,59773,7
74355,Mumbai,50,94541,41180,45579,8
74356,Kolhapur,63,90933,32480,47997,5
74357,Aurangabad,60,68131,45720,55125,8
74358,Aurangabad,59,74920,39504,55204,7
74359,Kolhapur,56,82066,44878,64328,5
74360,Solapur,49,79387,32336,69346,8
74361,Mumbai,61,92437,43985,46025,7
74362,Pune,59,82878,46242,52341,5
74363,Mumbai,61,81880,43291,45280,7
74364,Mumbai,54,87005,38445,68710,8
74365,Nashik,50,93966,33465,59112,6
74366,Nashik,56,95400,47539,56111,5
74367,Nashik,52,96060,36402,67666,5
74368,Pune,56,84343,41939,44184,5
74369,Mumbai,56,99155,36371,48245,8
74370,Mumbai,52,88210,37198,59024,8
74371,Pune,58,70163,31070,56480,5
74372,Mumbai,54,83573,33595,56458,5
74373,Mumbai,54,68009,47897,40834,6
74374,Nashik,51,80199,46954,65369,5
74375,Nashik,45,71951,33075,56285,5
74376,Nashik,54,95543,47338,61952,8
74377,Nashik,49,75883,44293,43646,8
74378,Pune,59,90420,46515,56737,6
74379,Mumbai,59,82884,31646,61361,8
74380,Aurangabad,62,75941,30778,41239,5
74381,Kolhapur,46,96182,33867,57807,8
74382,Kolhapur,51,87359,37632,40873,5
74383,Aurangabad,64,82034,34775,67565,6
74384,Aurangabad,49,81412,45616,69887,8
74385,Kolhapur,48,91167,41599,52854,7
74386,Nashik,45,85206,47571,45744,7
74387,Pune,53,72263,32346,40770,8
74388,Mumbai,54,66676,37775,47289,8
74389,Aurangabad,65,73066,47729,57474,8
74390,Kolhapur,61,89341,46914,52493,8
74391,Kolhapur,49,73652,33209,52178,7
74392,Aurangabad,45,86119,33480,61128,6
74393,Aurangabad,48,72778,43128,61100,8
74394,Kolhapur,49,74371,30842,50842,7
74395,Mumbai,56,95908,49828,61692,7
74396,Pune,47,89676,33916,41299,8
74397,Mumbai,47,72025,43999,53536,7
74398,Mumbai,52,84828,42245,52179,7
74399,Nashik,53,94381,38532,60561,5
74400,Nashik,55,95397,47916,47950,7
74401,Nashik,61,77166,49808,69661,5
74402,Pune,59,93766,47124,55396,8
74403,Mumbai,55,85756,46736,45426,8
74404,Aurangabad,51,71475,45594,68933,5
74405,Kolhapur,62,69843,49270,62668,7
74406,Kolhapur,53,66233,33963,67476,5
74407,Aurangabad,47,95266,37606,45101,5
74408,Aurangabad,46,65817,40707,61835,7
74409,Kolhapur,49,78190,39487,58409,8
74410,Solapur,60,78704,47950,40901,6
74411,Mumbai,61,81741,48332,67591,6
74412,Pune,50,90499,32494,53456,7
74413,Mumbai,51,75395,39499,52419,8
74414,Mumbai,57,87290,43119,48933,8
74415,Nashik,64,87885,32800,61218,8
74416,Nashik,63,83843,42153,64253,8
74417,Nashik,53,88613,43542,54477,6
74418,Pune,56,67700,31405,57623,5
74419,Mumbai,53,97766,49692,42836,5
74420,Mumbai,46,87089,30638,68361,8
74421,Pune,56,99794,34765,56632,7
74422,Mumbai,65,76874,30919,51199,6
74423,Mumbai,62,87751,33623,65776,7
74424,Nashik,50,81614,41027,42863,8
74425,Nashik,58,98138,30871,44834,6
74426,Nashik,53,88243,44283,46171,6
74427,Pune,59,97354,36394,60396,5
74428,Mumbai,53,83270,40893,62483,8
74429,Mumbai,45,71761,41157,40818,6
74430,Nashik,65,94898,40062,69621,7
74431,Nashik,63,98220,46801,63031,6
74432,Nashik,56,72724,31960,55835,5
74433,Pune,50,82080,41180,48657,5
74434,Mumbai,53,73830,36852,40369,8
74435,Aurangabad,48,93394,32338,58589,8
74436,Kolhapur,53,85356,41719,43218,7
74437,Kolhapur,52,92106,31789,58547,8
74438,Aurangabad,58,94257,42072,63059,7
74439,Aurangabad,57,84040,47484,42494,8
74440,Kolhapur,56,87135,47123,47854,7
74441,Solapur,62,87530,32900,49991,6
74442,Mumbai,55,95184,37185,41625,5
74443,Kolhapur,56,92931,43997,68980,5
74444,Aurangabad,65,81417,47193,61945,7
74445,Aurangabad,49,86900,44487,48019,6
74446,Kolhapur,57,78759,34062,59660,8
74447,Solapur,49,70063,34170,50677,7
74448,Mumbai,52,78109,34564,54433,5
74449,Pune,59,84362,31890,60110,7
74450,Mumbai,45,73552,32094,48548,7
74451,Mumbai,52,73487,33025,53189,7
74452,Nashik,57,73819,36054,47573,5
74453,Nashik,47,81105,34518,54324,6
74454,Nashik,61,83097,40024,51486,7
74455,Pune,55,90156,47254,46858,5
74456,Mumbai,65,71887,47073,66209,7
74457,Mumbai,48,68876,40689,64383,6
74458,Pune,47,95096,31849,65617,8
74459,Mumbai,60,96151,34691,49650,8
74460,Mumbai,45,97130,31548,58087,6
74461,Nashik,60,81677,47610,57568,8
74462,Nashik,45,69751,46536,54193,5
74463,Nashik,49,93321,34825,67912,8
74464,Nashik,60,82843,34153,42082,8
74465,Pune,59,67574,42335,50780,5
74466,Mumbai,49,80745,38233,40425,5
74467,Aurangabad,45,99535,42625,53898,5
74468,Kolhapur,58,99656,30786,58837,5
74469,Kolhapur,52,72416,32563,60301,6
74470,Aurangabad,55,96765,32051,65169,6
74471,Aurangabad,52,89861,43155,55095,5
74472,Kolhapur,47,80862,44119,51038,7
74473,Nashik,60,73970,41052,69694,5
74474,Pune,62,72526,34808,59880,6
74475,Mumbai,48,99879,49673,50859,6
74476,Aurangabad,57,74578,45603,52527,5
74477,Kolhapur,54,85788,45771,47176,8
74478,Kolhapur,52,86552,31325,48656,7
74479,Aurangabad,60,87984,33490,44129,7
74480,Aurangabad,63,74694,37651,41451,5
74481,Kolhapur,58,79652,34558,52640,5
74482,Mumbai,45,75597,36373,49188,5
74483,Pune,59,65462,45272,43017,6
74484,Mumbai,47,80522,42431,54053,8
74485,Mumbai,64,86767,48343,50444,7
74486,Nashik,52,78277,37223,58163,5
74487,Nashik,46,83594,30063,69712,5
74488,Nashik,53,72201,37173,41087,8
74489,Pune,57,79660,44098,61416,7
74490,Mumbai,52,90131,41632,65730,8
74491,Aurangabad,47,77258,41320,66537,7
74492,Kolhapur,45,79408,36128,44105,6
74493,Kolhapur,61,99972,46181,57878,5
74494,Aurangabad,58,94219,43884,49722,6
74495,Aurangabad,49,86286,42719,46678,7
74496,Kolhapur,50,85577,30779,40874,7
74497,Solapur,50,94107,39074,42518,7
74498,Mumbai,48,91515,32936,52923,7
74499,Pune,52,80137,39173,64784,5
74500,Mumbai,63,89910,35154,62776,7
74501,Mumbai,63,83146,42973,44485,5
74502,Nashik,59,97307,44758,49923,6
74503,Nashik,53,77856,34476,46587,7
74504,Nashik,49,98004,33867,50631,7
74505,Pune,55,93448,47014,52509,6
74506,Mumbai,60,68177,31438,66559,7
74507,Mumbai,52,84276,49396,53851,8
74508,Pune,57,96130,41623,58234,7
74509,Mumbai,59,95961,30348,50695,6
74510,Mumbai,50,68143,45978,64797,6
74511,Nashik,64,96879,34438,60342,7
74512,Nashik,61,67626,43758,47576,8
74513,Nashik,46,97445,44427,53136,8
74514,Pune,47,79537,41301,54216,6
74515,Mumbai,49,75582,34475,65279,8
74516,Mumbai,58,69800,34853,65758,6
74517,Nashik,61,66244,36404,42354,8
74518,Nashik,52,70541,36759,51831,5
74519,Nashik,45,75463,32080,65597,5
74520,Pune,58,71756,43343,53687,7
74521,Mumbai,56,69634,38533,60636,6
74522,Aurangabad,65,66151,33930,69340,8
74523,Kolhapur,50,83675,31814,54125,5
74524,Kolhapur,53,93196,43003,56151,8
74525,Aurangabad,48,85918,44160,52512,6
74526,Aurangabad,61,83470,45728,41520,8
74527,Kolhapur,62,70151,39785,66917,6
74528,Solapur,58,84118,44408,43935,6
74529,Mumbai,52,74700,42299,42462,6
74530,Kolhapur,56,89062,48870,40191,8
74531,Aurangabad,62,95900,43447,68678,6
74532,Aurangabad,62,95994,33380,58005,8
74533,Kolhapur,56,91024,36602,66127,8
74534,Solapur,46,93194,36754,48044,7
74535,Mumbai,53,68649,41452,49092,5
74536,Pune,52,74775,41013,46535,7
74537,Mumbai,45,93029,44551,49270,8
74538,Mumbai,54,87488,43668,61864,8
74539,Nashik,59,82938,46220,59892,7
74540,Nashik,60,82314,41307,47559,8
74541,Nashik,61,82802,43770,51153,6
74542,Pune,56,76111,34951,58016,8
74543,Mumbai,45,79380,45068,46047,7
74544,Mumbai,49,67698,36449,46009,5
74545,Pune,56,92916,45415,67915,8
74546,Mumbai,49,83371,42904,43194,7
74547,Mumbai,54,72997,42932,44265,5
74548,Nashik,48,84119,33352,41924,7
74549,Nashik,51,65043,39260,54028,5
74550,Nashik,53,89975,33131,50991,5
74551,Nashik,52,87328,30113,69893,6
74552,Pune,56,85178,30300,44011,5
74553,Mumbai,47,91647,33558,50995,5
74554,Aurangabad,48,95114,43507,45515,6
74555,Kolhapur,56,76486,42688,63568,8
74556,Kolhapur,50,91459,36043,48128,5
74557,Aurangabad,48,99366,41399,53153,6
74558,Aurangabad,45,75038,47759,69543,6
74559,Kolhapur,52,89025,42688,40569,5
74560,Nashik,52,86133,34964,55400,5
74561,Pune,59,72401,33188,49679,8
74562,Mumbai,57,92628,40720,52073,8
74563,Aurangabad,61,88009,47474,54906,8
74564,Kolhapur,59,72426,31619,47729,5
74565,Kolhapur,51,99390,47428,68990,8
74566,Aurangabad,61,71891,47403,42012,6
74567,Aurangabad,52,76850,40276,60518,6
74568,Kolhapur,53,84419,44054,57106,5
74569,Mumbai,60,71679,47583,55055,5
74570,Pune,53,99936,45016,63753,6
74571,Mumbai,61,97031,30845,61931,5
74572,Mumbai,62,89798,45345,46013,5
74573,Nashik,51,84737,44480,47782,6
74574,Nashik,57,84057,48137,41967,8
74575,Nashik,61,74908,40500,56101,7
74576,Pune,61,96837,48741,44084,7
74577,Mumbai,63,78922,36067,67343,5
74578,Aurangabad,57,67650,46508,58054,5
74579,Kolhapur,58,70306,41517,65823,5
74580,Kolhapur,60,98580,45138,46105,8
74581,Aurangabad,52,85578,39263,51880,6
74582,Aurangabad,49,74695,33653,60188,5
74583,Kolhapur,55,81059,42320,56927,7
74584,Solapur,60,91005,42845,53090,5
74585,Mumbai,54,76691,49220,53414,5
74586,Pune,57,70916,30915,40229,5
74587,Mumbai,52,75422,49332,66745,5
74588,Mumbai,55,80086,46921,44273,6
74589,Nashik,64,77894,39869,53398,5
74590,Nashik,53,78495,36508,46505,5
74591,Nashik,59,75649,43664,40992,6
74592,Pune,50,94083,41422,59451,6
74593,Mumbai,55,85012,49211,41279,6
74594,Mumbai,59,71680,38587,47136,8
74595,Pune,62,89279,37263,45439,7
74596,Mumbai,57,81206,40128,55420,8
74597,Mumbai,51,77792,46516,68555,8
74598,Nashik,56,98668,42784,58745,5
74599,Nashik,63,67850,32276,63277,8
74600,Nashik,64,90083,45836,46447,5
74601,Pune,46,70540,40043,65500,7
74602,Mumbai,63,65208,32349,42782,7
74603,Mumbai,62,70021,36464,41808,6
74604,Nashik,49,89143,31427,55090,5
74605,Nashik,53,83976,43898,63094,6
74606,Nashik,52,73328,36880,60290,7
74607,Pune,61,90828,35793,64366,7
74608,Mumbai,47,98223,37946,57803,7
74609,Aurangabad,59,75167,44166,40348,5
74610,Kolhapur,60,88783,45774,63671,8
74611,Kolhapur,52,70824,35539,51850,8
74612,Aurangabad,63,82254,35772,48635,5
74613,Aurangabad,54,86589,49659,55877,6
74614,Kolhapur,61,71351,47882,41877,6
74615,Solapur,55,67381,48082,56949,5
74616,Mumbai,59,91430,40472,65455,7
74617,Kolhapur,56,86615,37206,46539,8
74618,Aurangabad,48,80708,33164,67635,7
74619,Aurangabad,61,94337,40558,53864,8
74620,Kolhapur,60,79104,32056,66979,8
74621,Solapur,47,93002,46567,48823,6
74622,Mumbai,51,93781,48105,46399,7
74623,Pune,50,92878,45257,69587,8
74624,Mumbai,45,79931,40334,58946,6
74625,Mumbai,60,94212,43225,65210,7
74626,Nashik,49,89102,34526,68338,5
74627,Nashik,64,65463,46742,40414,8
74628,Nashik,63,70720,30593,47278,7
74629,Pune,61,94984,43308,49741,6
74630,Mumbai,62,98894,38737,66132,7
74631,Mumbai,46,72868,48176,66311,6
74632,Pune,63,67803,48565,64896,5
74633,Mumbai,64,84587,42222,49712,8
74634,Mumbai,63,92736,49395,69190,8
74635,Nashik,56,66882,45865,61334,5
74636,Nashik,54,90201,43737,43364,7
74637,Nashik,58,92425,42502,50431,7
74638,Nashik,57,70289,39014,54007,7
74639,Pune,50,72781,32093,69857,6
74640,Mumbai,60,91317,41592,46718,8
74641,Aurangabad,65,94652,43692,64705,5
74642,Kolhapur,54,70191,44093,66775,7
74643,Kolhapur,47,75891,39191,67426,6
74644,Aurangabad,54,90989,47242,55906,8
74645,Aurangabad,60,70361,34018,43973,8
74646,Kolhapur,52,68508,41344,44683,5
74647,Nashik,45,94934,36524,52468,6
74648,Pune,58,77052,37649,53646,5
74649,Mumbai,60,76431,49980,57514,5
74650,Aurangabad,54,97374,45596,53537,6
74651,Kolhapur,57,66228,45308,58618,6
74652,Kolhapur,61,76230,43126,69397,6
74653,Aurangabad,48,90607,49897,46718,6
74654,Aurangabad,46,90517,45204,53677,8
74655,Kolhapur,45,80741,34902,44400,7
74656,Mumbai,64,89443,41225,46822,5
74657,Pune,52,96125,44549,43134,5
74658,Mumbai,58,97467,41795,47176,5
74659,Mumbai,47,65687,45786,66409,7
74660,Nashik,56,92112,31679,46028,5
74661,Nashik,56,92769,34233,53392,7
74662,Nashik,58,92037,44845,68242,5
74663,Pune,45,80533,45635,49308,7
74664,Mumbai,63,87957,31397,51200,7
74665,Aurangabad,51,88442,43370,42845,6
74666,Kolhapur,53,76959,35768,46246,8
74667,Kolhapur,47,88056,31581,44191,7
74668,Aurangabad,50,87091,44098,49176,5
74669,Aurangabad,55,69431,41973,43597,5
74670,Kolhapur,47,68977,35089,64578,7
74671,Solapur,65,78884,33339,40811,8
74672,Mumbai,48,71590,42930,43169,6
74673,Pune,61,83497,37865,68072,6
74674,Mumbai,58,97849,35915,48448,6
74675,Mumbai,52,81489,40012,49177,7
74676,Nashik,47,75284,42701,62519,8
74677,Nashik,45,86001,33804,41315,6
74678,Nashik,60,79985,30330,63776,5
74679,Pune,60,87570,39453,61322,5
74680,Mumbai,48,90184,38429,62918,7
74681,Mumbai,63,99150,49820,48206,6
74682,Pune,51,90329,48695,60283,6
74683,Mumbai,49,76069,37265,62503,6
74684,Mumbai,54,81174,47001,51496,7
74685,Nashik,51,93100,37858,62972,7
74686,Nashik,59,85367,32243,67817,7
74687,Nashik,64,89550,49898,65130,7
74688,Pune,51,79302,44280,50804,6
74689,Mumbai,56,82905,46992,68494,7
74690,Mumbai,46,91461,46613,49639,6
74691,Nashik,62,70845,35075,59396,6
74692,Nashik,63,94542,44354,41503,6
74693,Nashik,47,99902,33867,63607,6
74694,Pune,54,93611,30482,60111,7
74695,Mumbai,47,83460,43008,46331,6
74696,Aurangabad,60,76688,33226,48276,7
74697,Kolhapur,65,90825,32706,47280,8
74698,Kolhapur,56,81677,35860,69718,8
74699,Aurangabad,48,71500,49318,53140,6
74700,Aurangabad,64,85611,47607,63335,7
74701,Kolhapur,55,67739,32957,50284,5
74702,Solapur,52,96688,44173,65262,8
74703,Mumbai,46,69123,41674,49786,8
74704,Kolhapur,63,90581,31954,48456,6
74705,Aurangabad,64,69227,44508,53217,5
74706,Aurangabad,46,92172,47212,57579,7
74707,Kolhapur,52,70440,32779,66986,8
74708,Solapur,63,81687,38516,52058,7
74709,Mumbai,53,91516,33745,62767,8
74710,Pune,60,99701,44569,67457,7
74711,Mumbai,55,81293,34529,43415,6
74712,Mumbai,45,97310,44529,58918,7
74713,Nashik,45,72143,39568,42518,7
74714,Nashik,64,74139,41298,63075,8
74715,Nashik,49,92695,37514,52363,8
74716,Pune,52,76135,40547,46268,7
74717,Mumbai,51,90339,37481,62591,6
74718,Mumbai,52,82381,40888,57986,8
74719,Pune,61,83201,34759,63987,6
74720,Mumbai,52,83778,38913,45535,5
74721,Mumbai,59,80611,45191,55614,8
74722,Nashik,64,90887,43521,48606,8
74723,Nashik,51,69942,34379,62862,6
74724,Nashik,48,66400,33118,64202,6
74725,Nashik,49,89613,30674,48622,5
74726,Pune,60,77981,34727,50661,6
74727,Mumbai,64,75734,33199,68651,7
74728,Aurangabad,51,67262,37178,53628,6
74729,Kolhapur,50,96650,44171,67241,7
74730,Kolhapur,50,75921,40859,41764,8
74731,Aurangabad,55,65519,43645,59149,6
74732,Aurangabad,57,85522,44032,44138,5
74733,Kolhapur,63,76155,43111,42946,6
74734,Nashik,65,99475,30402,50763,5
74735,Pune,60,99432,37641,50226,7
74736,Mumbai,55,94211,47051,41665,8
74737,Aurangabad,65,70445,49928,56039,5
74738,Kolhapur,64,83568,39313,68698,6
74739,Kolhapur,54,73625,49318,40479,5
74740,Aurangabad,51,84124,33457,44103,6
74741,Aurangabad,49,96142,42172,48426,5
74742,Kolhapur,61,85103,37684,42657,8
74743,Mumbai,48,73987,44652,68485,8
74744,Pune,64,75817,37917,69242,7
74745,Mumbai,61,74392,40281,44859,7
74746,Mumbai,56,95286,32543,51990,6
74747,Nashik,62,79973,38796,69677,6
74748,Nashik,61,85606,34172,63498,6
74749,Nashik,50,76271,39409,56049,7
74750,Pune,58,66711,36881,65788,6
74751,Mumbai,56,98398,38711,65807,8
74752,Aurangabad,46,82587,36944,56549,7
74753,Kolhapur,62,94591,37337,63809,6
74754,Kolhapur,55,70101,30564,60387,8
